2018-09-19 18:16:19.934 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:16:19.934 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 rootTaskId=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 
2018-09-19 18:16:19.946 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 begin
2018-09-19 18:16:19.950 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:16:19.950 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 5e5cb138-5d6d-49ea-9faf-7c5b020642d4.
2018-09-19 18:16:20.992 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:16:20.992 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 rootTaskId=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 
2018-09-19 18:16:21.068 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=5e5cb138-5d6d-49ea-9faf-7c5b020642d4 end
2018-09-19 18:16:21.321 [pool-2-thread-4] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:16:21.342 [pool-2-thread-4] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= e456cdfc-e6b9-477d-b7e1-98c6690310a6
2018-09-19 18:16:21.402 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: e456cdfc-e6b9-477d-b7e1-98c6690310a6 
